cleaned_text,created_at,follower_count,profile_image,retweets,sentiment,text,tweet_id,user_name,user_url
itShah Adhyaks ji Uttrakhand ki Janta Ek Baar Phir 5 ki 5 City BJP Ke Johlie me daly ge aap Bharati,2019-02-02 13:43:21,6,https://pbs.twimg.com/profile_images/1091531909967024129/xYlycA1P_normal.jpg,0,neutral,itShah @tsrawatbjp Adhyaks ji Uttrakhand ki Janta Ek Baar Phir 5 ki 5 City BJP. Ke Johlie me daly ge aap Bharati… https://t.co/B50t4orQmE,1091693556190851075,GAFFAR KHAN BJP SADSYH ALPSHKYK MORCAH UTRAHKHND,https://twitter.com/morcah
Another example of a clash between party discipline and call of the conscience,2019-02-02 13:37:49,334,https://pbs.twimg.com/profile_images/1069192253858410496/xJdpX1m9_normal.jpg,1,neutral,"@VParth1729: Another example of a clash between party discipline and call of the conscience. 
@Swamy39 https://t.co/nofnuGSe45",1091692166051553280,The People,https://twitter.com/Janta_uvaach
nkajjha BJP party ki reality desh janta hai...,2019-02-02 13:35:32,374,https://pbs.twimg.com/profile_images/1093160986314444800/Wf9FSTpI_normal.jpg,1,neutral,nkajjha_ @abpnewshindi BJP party ki reality desh janta hai...,1091691588613476352,Sweta Singh,https://twitter.com/Rocking1_
davakhilesh Kash ye bachat aap U.Pki janta ko krba detey to aaj aap satta me hotey aur dossri party bipach me aa,2019-02-02 13:21:01,2,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,0,neutral,davakhilesh Kash ye bachat aap U.Pki janta ko krba detey to aaj aap satta me hotey aur dossri party bipach me aa… https://t.co/run9KG3wne,1091687938751004672,Akhilesh Kumar,https://twitter.com/Akhiles43678926
A-Z scams of Bhrashtachari Janta Party! #CorruptBJP #CorruptModi,2019-02-02 13:06:31,58,https://pbs.twimg.com/profile_images/1091432794813800454/sATiEc13_normal.jpg,7,neutral,"@ModiCorrupt: A-Z scams of Bhrashtachari Janta Party!

#CorruptBJP #CorruptModi https://t.co/gnIYWnlPxc",1091684290092503040,Shahul R,https://twitter.com/shahulramzan
hulGandhi Sajan re jhut mat bolo khuda ke pas jana he Vaha n party he na vakil he Khuda ko tere karmo pe fesla s,2019-02-02 13:03:40,5,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,0,neutral,"hulGandhi Sajan re jhut mat bolo khuda ke pas jana he
Vaha n party he na vakil he
Khuda ko tere karmo pe fesla s… https://t.co/5Sisb6wvL4",1091683570559533058,Mukesh,https://twitter.com/Mukesh46597597
scams of Bhrashtachari Janta Party! #CorruptBJP #CorruptModi,2019-02-02 12:43:40,327,https://pbs.twimg.com/profile_images/1072000124048437248/PnTuKKfn_normal.jpg,7,neutral," scams of Bhrashtachari Janta Party!

#CorruptBJP #CorruptModi https://t.co/gnIYWnlPxc",1091678539483697152,Corrupt Modi,https://twitter.com/ModiCorrupt
vneetBittu,2019-02-02 12:21:55,5,https://pbs.twimg.com/profile_images/592896039650222081/SGQxy6n3_normal.jpg,0,neutral,vneetBittu @CMOPb @RahulGandhi @TOIIndiaNews @TheEconomist @PunjabPMC @INCSandesh @BBCHindi @MahilaCongress… https://t.co/IPXXLjs5be,1091673063702315009,Ramandeep Dullat,https://twitter.com/DullatRaman9126
rendraModi #ModiLive #BJP #TeluguPopularTV Bharatiya Janata Party (BJP Bhartiye Janta Party (B.J.P) BJP Delhi B,2019-02-02 12:02:57,1287,https://pbs.twimg.com/profile_images/567043481311256577/Di4NYmjG_normal.png,0,neutral,"rendraModi #ModiLive #BJP #TeluguPopularTV Bharatiya Janata Party (BJP) Bhartiye Janta Party (B.J.P)
BJP Delhi B… https://t.co/SxdWgywD3Z",1091668292991926272,telugupopular,https://twitter.com/telugufirst
Kisano ke liye ye badi rahat hai am admi party name shif khas ban kar am janta ko dhokha den…,2019-02-01 21:09:26,776,https://pbs.twimg.com/profile_images/1062725011562102784/UEmHv3Sz_normal.jpg,2,neutral,@KiranDu98888350: @alokdubey1408 @INCIndia Kisano ke liye ye badi rahat hai. am admi party name shif khas ban kar am janta ko dhokha den…,1091443431690375169,Meenasingh7099 AkhandBharatofMODI,https://twitter.com/meenasingh1970
vindKejriwal sir jaisa kaam aap delhi ki public ke liye kar rahe h baaki party ko bhi prerna dijiye k khud khan,2019-02-01 20:45:42,3,https://pbs.twimg.com/profile_images/1091558749708312576/giPyh3jF_normal.jpg,0,neutral,vindKejriwal  sir jaisa kaam aap delhi ki public ke liye kar rahe h baaki party ko bhi prerna dijiye k khud khan… https://t.co/feV9xLg0yO,1091437456149307392,saddam hussain,https://twitter.com/saddamh65355600
Lol Lagta hai aaj sab rahul waala maaray hai😂 Jis party of 6000÷12=500 hota hai ye ni pata .....Us party kay deye hue rafal…,2019-02-01 19:13:51,133,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,20,positive,"@mayur3c2: Lol

Lagta hai aaj sab rahul waala maaray hai😂

Jis party of 6000÷12=500 hota hai ye ni pata .....Us party kay deye hue rafal…",1091414342472368128,fassbear,https://twitter.com/fassbear
Lol Lagta hai aaj sab rahul waala maaray hai😂 Jis party of 6000÷12=500 hota hai ye ni pata .....Us party kay deye hue rafal…,2019-02-01 19:01:26,3777,https://pbs.twimg.com/profile_images/378800000127891826/bb30f3ebc4cacf03da69c0294bfb061b_normal.jpeg,20,positive,"@mayur3c2: Lol

Lagta hai aaj sab rahul waala maaray hai😂

Jis party of 6000÷12=500 hota hai ye ni pata .....Us party kay deye hue rafal…",1091411216352698368,Laugh_twit,https://twitter.com/Laugh_twit
Lol Lagta hai aaj sab rahul waala maaray hai😂 Jis party of 6000÷12=500 hota hai ye ni pata .....Us party kay deye hue rafal…,2019-02-01 18:48:12,559,https://pbs.twimg.com/profile_images/1087312376418885633/ORwEVbSq_normal.jpg,20,positive,"@mayur3c2: Lol

Lagta hai aaj sab rahul waala maaray hai😂

Jis party of 6000÷12=500 hota hai ye ni pata .....Us party kay deye hue rafal…",1091407887786823680,बावड़े Bannaji!,https://twitter.com/bawdebanna
wsMoOfficial #Budget2019 opposition party k leader ko pasand aye ya naa aye use kya farak padta hai Bharat ki j,2019-02-01 18:45:12,58,https://pbs.twimg.com/profile_images/1088376650839003136/eSTKYbYu_normal.jpg,0,neutral,wsMoOfficial #Budget2019 opposition party k leader ko pasand aye ya naa aye use kya farak padta hai. Bharat ki j… https://t.co/305Xh9thr8,1091407131306283008,Lucky Patel 🇮🇳,https://twitter.com/luckychhabhaiya
Tweets Yes Second Surgical Strike on Congress and Oppositim Indian Janta loved 1st surgical strike and will lov,2019-02-01 18:41:39,768,https://pbs.twimg.com/profile_images/1074410637298667520/1MGCHu0T_normal.jpg,0,positive,Tweets Yes Second Surgical Strike on Congress and Oppositim. Indian Janta loved 1st surgical strike and will lov… https://t.co/2l7BA5xtOr,1091406240243220480,#SaveSabarimala,https://twitter.com/indomitablesoul
r1Qasim Men kisi syasi party men nahi hun is liye mujhe NS ka haami na samjhen NS n,2019-02-01 18:33:12,9,https://pbs.twimg.com/profile_images/1088674921088204800/CG1GJ9Qr_normal.jpg,0,neutral,"r1Qasim @FarhanKVirk @PMImranKhanPTI Men kisi syasi party men nahi hun is liye mujhe NS ka haami na samjhen
NS n… https://t.co/q0VMe67Pv2",1091404111847804929,Faisal Mughal,https://twitter.com/Mughal_CA
Lol Lagta hai aaj sab rahul waala maaray hai😂 Jis party of 6000÷12=500 hota hai ye ni pata .....Us party kay deye hue rafal…,2019-02-01 18:29:11,487,https://pbs.twimg.com/profile_images/378800000254576510/6881718e18c7b9108e4a16b515736ad3_normal.jpeg,20,positive,"@mayur3c2: Lol

Lagta hai aaj sab rahul waala maaray hai😂

Jis party of 6000÷12=500 hota hai ye ni pata .....Us party kay deye hue rafal…",1091403102605983744,Nilesh Jain,https://twitter.com/SaffireGem
Lol Lagta hai aaj sab rahul waala maaray hai😂 Jis party of 6000÷12=500 hota hai ye ni pata .....Us party kay deye hue rafal…,2019-02-01 18:16:17,190,https://pbs.twimg.com/profile_images/1068184582388891648/ajna8HGP_normal.jpg,20,positive,"@mayur3c2: Lol

Lagta hai aaj sab rahul waala maaray hai😂

Jis party of 6000÷12=500 hota hai ye ni pata .....Us party kay deye hue rafal…",1091399854020907008,Apoorv Shaligram,https://twitter.com/DV_Apoorv
mlalyadaw2 bhai desh ki janta ko mat kheecho.. hasi aate hai jab congreesi bolte hain desh ke janta.. gaddar p,2019-02-01 17:50:06,69,https://pbs.twimg.com/profile_images/872522351874801673/23GfLhdw_normal.jpg,0,neutral,mlalyadaw2 bhai desh ki janta ko mat kheecho... hasi aate hai jab congreesi bolte hain desh ke janta... gaddar p… https://t.co/VaWHcczQcF,1091393266669572096,SAMEEP KAPOOR,https://twitter.com/sameepkapoor
pnewshindi Acha sbse zada saansad BJP ke he hai ye sbko pta h to naare bhi usi ke lagenge na pheku ki party hai,2019-02-01 17:41:43,445,https://pbs.twimg.com/profile_images/1030735045424701440/IEhC5vrv_normal.jpg,0,neutral,pnewshindi Acha sbse zada saansad BJP ke he hai ye sbko pta h to naare bhi usi ke lagenge na pheku ki party hai… https://t.co/btiLDL5hZ1,1091391158087966720,Sayyed Mohd.Faiz Jafri,https://twitter.com/MohdFaizJafri7
Lol Lagta hai aaj sab rahul waala maaray hai😂 Jis party of 6000÷12=500 hota hai ye ni pata .....Us party kay deye hue rafal…,2019-02-01 17:36:50,153,https://pbs.twimg.com/profile_images/916332498509950976/dBnFB6M7_normal.jpg,20,positive,"@mayur3c2: Lol

Lagta hai aaj sab rahul waala maaray hai😂

Jis party of 6000÷12=500 hota hai ye ni pata .....Us party kay deye hue rafal…",1091389926594101248,Diptanshu,https://twitter.com/DiptanshuBhatt3
Lol Lagta hai aaj sab rahul waala maaray hai😂 Jis party of 6000÷12=500 hota hai ye ni pata .....Us party kay deye hue rafal…,2019-02-01 17:35:52,428,https://pbs.twimg.com/profile_images/1083123539677335553/whijCqcD_normal.jpg,20,positive,"@mayur3c2: Lol

Lagta hai aaj sab rahul waala maaray hai😂

Jis party of 6000÷12=500 hota hai ye ni pata .....Us party kay deye hue rafal…",1091389683219587072,Aakash Solanki🇮🇳,https://twitter.com/sojasimsim
Lol Lagta hai aaj sab rahul waala maaray hai😂 Jis party of 6000÷12=500 hota hai ye ni pata .....Us party kay deye hue rafal…,2019-02-01 17:34:50,4514,https://pbs.twimg.com/profile_images/1056570044455497728/MlVoyeoC_normal.jpg,20,positive,"@mayur3c2: Lol

Lagta hai aaj sab rahul waala maaray hai😂

Jis party of 6000÷12=500 hota hai ye ni pata .....Us party kay deye hue rafal…",1091389424309542912,ध्रुव भीमराजका 🇮🇳,https://twitter.com/dhruvbhim
Kisano ke liye ye badi rahat hai am admi party name shif khas ban kar am janta ko dhokha den…,2019-02-01 17:27:01,14395,https://pbs.twimg.com/profile_images/1083286970241937408/NOxNuLPa_normal.jpg,2,neutral,@KiranDu98888350: @alokdubey1408 @INCIndia Kisano ke liye ye badi rahat hai. am admi party name shif khas ban kar am janta ko dhokha den…,1091387459148148736,Alok Kumar Dubey #AWarrior🇮🇳,https://twitter.com/alokdubey1408
Lol Lagta hai aaj sab rahul waala maaray hai😂 Jis party of 6000÷12=500 hota hai ye ni pata .....Us party kay deye hue rafal…,2019-02-01 17:10:48,411,https://pbs.twimg.com/profile_images/511128977562288129/vhr1Z9l0_normal.jpeg,20,positive,"@mayur3c2: Lol

Lagta hai aaj sab rahul waala maaray hai😂

Jis party of 6000÷12=500 hota hai ye ni pata .....Us party kay deye hue rafal…",1091383375724568576,Retweet Wale Baba,https://twitter.com/retweetkrengeab
"li bhali janta ko acha bewkoof banaya,ye bjp minister owaisi ke bete ki party me kya kar raha tha,badiya he ghanta farak padta he kisi ko",2019-02-01 16:57:31,10,https://pbs.twimg.com/profile_images/1094126436841971713/5XjVFyAT_normal.jpg,0,neutral,"li bhali janta ko acha bewkoof banaya,ye bjp minister owaisi ke bete ki party me kya kar raha tha,badiya he ghanta farak padta he kisi ko",1091380031459213312,Aditya Kumar Mahato,https://twitter.com/Adityak89216319
a koi bhi vyakti ho kii bhi party mein jo sahi tarah se sabka saath sabka vikas ko lagoo kare to shayad is desh,2019-02-01 16:46:30,58,https://pbs.twimg.com/profile_images/488623781661782016/y-Qi9qz0_normal.jpeg,0,neutral,a koi bhi vyakti ho kii bhi party mein jo sahi tarah se sabka saath sabka vikas ko lagoo kare to shayad is desh… https://t.co/SNu16c1iZ3,1091377260249124865,Shadab Khan,https://twitter.com/QAShadab
Lol Lagta hai aaj sab rahul waala maaray hai😂 Jis party of 6000÷12=500 hota hai ye ni pata .....Us party kay deye hue rafal…,2019-02-01 16:41:19,3634,https://pbs.twimg.com/profile_images/870388098164764672/V1NosdOK_normal.jpg,20,positive,"@mayur3c2: Lol

Lagta hai aaj sab rahul waala maaray hai😂

Jis party of 6000÷12=500 hota hai ye ni pata .....Us party kay deye hue rafal…",1091375957003374592,InnovativeHindu 🇮🇳,https://twitter.com/InnovativeHindu
rat ki janta samjhti hai ki Votes wo de kr kisi bhi party ko power mein latey hai jab ki reality ye hai ki Publi,2019-02-01 16:30:42,15,https://pbs.twimg.com/profile_images/1090982010787516416/M-vhdRQo_normal.jpg,1,neutral,rat ki janta samjhti hai ki Votes wo de kr kisi bhi party ko power mein latey hai jab ki reality ye hai ki Publi… https://t.co/nIrbbKutKV,1091373284552146944,Gulrez K K Mahendvi,https://twitter.com/GulrezKamal
Lol Lagta hai aaj sab rahul waala maaray hai😂 Jis party of 6000÷12=500 hota hai ye ni pata .....Us party kay deye hue rafal…,2019-02-01 16:15:12,1161,https://pbs.twimg.com/profile_images/1087680085774065664/yTVjX4mU_normal.jpg,20,positive,"@mayur3c2: Lol

Lagta hai aaj sab rahul waala maaray hai😂

Jis party of 6000÷12=500 hota hai ye ni pata .....Us party kay deye hue rafal…",1091369385464279040,અભિષેક પટેલ 🇮🇳Abhishek Patel,https://twitter.com/Abhishek3592
Nnews18 Bullshit budget for farmers Last Jumla budget of bhadwa janta party.,2019-02-01 16:14:45,13,https://pbs.twimg.com/profile_images/1068692456680640513/qm6HtR4y_normal.jpg,0,neutral,Nnews18 @bhupendrachaube Bullshit budget for farmers. Last Jumla budget of bhadwa janta party.,1091369272750866432,Bhullar Prabh,https://twitter.com/BhullarPrabh1
As expected Balatkari Janta Party haven't understood a thing from the budget Surprised..You dint tweet 50…,2019-02-01 16:05:54,230,https://pbs.twimg.com/profile_images/2640299376/d26bdbe56b79f7178056f3cee6529bf5_normal.png,2,negative,"@roflchaiwala: @BJP4India As expected , Balatkari Janta Party haven't understood a thing from the budget. 

Surprised..You dint tweet 50…",1091367043092234240,niftytrader,https://twitter.com/niftypost
Lol Lagta hai aaj sab rahul waala maaray hai😂 Jis party of 6000÷12=500 hota hai ye ni pata .....Us party kay deye hue rafal…,2019-02-01 16:02:50,246,https://pbs.twimg.com/profile_images/1093545214772477954/bpDXVsMY_normal.jpg,20,positive,"@mayur3c2: Lol

Lagta hai aaj sab rahul waala maaray hai😂

Jis party of 6000÷12=500 hota hai ye ni pata .....Us party kay deye hue rafal…",1091366270702886912,पप्पू,https://twitter.com/RahuIGandhll
nishkapadiya Rss jansangh janta party bharatiya janta party ye sab kya Hai If yo,2019-02-01 15:46:50,175,https://pbs.twimg.com/profile_images/1005844262964035589/ypC4zsYZ_normal.jpg,0,neutral,"nishkapadiya @narendramodi @PiyushGoyal Rss, jansangh, janta party, bharatiya janta party, ye sab kya Hai. If yo… https://t.co/UxTNf401vP",1091362246846902273,ca dalmia ramavtar,https://twitter.com/CaDalmia
Lol Lagta hai aaj sab rahul waala maaray hai😂 Jis party of 6000÷12=500 hota hai ye ni pata .....Us party kay deye hue rafal…,2019-02-01 15:42:20,246,https://pbs.twimg.com/profile_images/1092000092414824449/PoC2RAqQ_normal.jpg,20,positive,"@mayur3c2: Lol

Lagta hai aaj sab rahul waala maaray hai😂

Jis party of 6000÷12=500 hota hai ye ni pata .....Us party kay deye hue rafal…",1091361111939510272,Being Indian | बीइंग  इंडीयन | બીઇંગ ઈિન્ડયન 🇮🇳,https://twitter.com/shrynsh_dwvdi
okdubey1408 Kisano ke liye ye badi rahat hai am admi party name shif khas ban kar am janta ko dhokha,2019-02-01 15:37:28,250,https://pbs.twimg.com/profile_images/1044816002859634688/9qhhaMB5_normal.jpg,2,neutral,okdubey1408 @INCIndia Kisano ke liye ye badi rahat hai. am admi party name shif khas ban kar am janta ko dhokha… https://t.co/TdFziQAn1X,1091359889677377541,Kiran Dubey,https://twitter.com/KiranDu98888350
Lol Lagta hai aaj sab rahul waala maaray hai😂 Jis party of 6000÷12=500 hota hai ye ni pata .....Us party kay deye hue rafal…,2019-02-01 15:35:39,2450,https://pbs.twimg.com/profile_images/1076835633228742658/sOSL55zD_normal.jpg,20,positive,"@mayur3c2: Lol

Lagta hai aaj sab rahul waala maaray hai😂

Jis party of 6000÷12=500 hota hai ye ni pata .....Us party kay deye hue rafal…",1091359429809758210,Bapuji,https://twitter.com/dimaagkoshot
Lol Lagta hai aaj sab rahul waala maaray hai😂 Jis party of 6000÷12=500 hota hai ye ni pata .....Us party kay deye hue rafal…,2019-02-01 15:35:03,3864,https://pbs.twimg.com/profile_images/1083027342987939846/_tG2BEF3_normal.jpg,20,positive,"@mayur3c2: Lol

Lagta hai aaj sab rahul waala maaray hai😂

Jis party of 6000÷12=500 hota hai ye ni pata .....Us party kay deye hue rafal…",1091359279133601792,Ankush chaudhry,https://twitter.com/twtlikeakhiladi
Lol Lagta hai aaj sab rahul waala maaray hai😂 Jis party of 6000÷12=500 hota hai ye ni pata .....Us party kay deye hue rafal…,2019-02-01 15:33:57,55688,https://pbs.twimg.com/profile_images/1091580204152164352/bvsPNyXh_normal.jpg,20,positive,"@mayur3c2: Lol

Lagta hai aaj sab rahul waala maaray hai😂

Jis party of 6000÷12=500 hota hai ye ni pata .....Us party kay deye hue rafal…",1091359003597107200,अंकित जैन,https://twitter.com/indiantweeter
Lagta hai aaj sab rahul waala maaray hai😂 Jis party of 6000÷12=500 hota hai ye ni pata .....Us party kay deye,2019-02-01 15:31:30,125,https://pbs.twimg.com/profile_images/1090662284551180288/jqJuD7FH_normal.jpg,20,neutral,"

Lagta hai aaj sab rahul waala maaray hai😂

Jis party of 6000÷12=500 hota hai ye ni pata .....Us party kay deye… https://t.co/iiJb0Rfqib",1091358385121955842,MAYUR AGARWAL🇮🇳,https://twitter.com/mayur3c2
उड गये #Budget2019 #BudgetForNewIndia #NaMoAgain2019 #BJP_Barthy_Janta_party #PMNarendraModi #NarendraModi,2019-02-01 15:30:54,35,https://pbs.twimg.com/profile_images/1086509984236527616/D2QuMAMA_normal.jpg,0,neutral,े उड़ गये। #Budget2019 #BudgetForNewIndia #NaMoAgain2019 #BJP_Barthy_Janta_party #PMNarendraModi #NarendraModi https://t.co/oYNPkI2Feg,1091358237171929090,hemrajsinghsolnki,https://twitter.com/UWtbNyG0B5hU4HH
CIndia Rahul Gandhi aaj apni party se milke bujet ke Bare me kya bolna hai ye puch kar kl apni bakwas Janta ke samne rakhnge,2019-02-01 14:59:27,3,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,0,positive,CIndia @RahulGandhi Rahul Gandhi aaj apni party se milke bujet ke Bare me kya bolna hai ye puch kar kl apni bakwas Janta ke samne rakhnge,1091350321228476424,Shantraj koli,https://twitter.com/ShantrajKoli
llkhollindia _Rashid Jumla baaz party he Inke kisi bhi jumle par janta ko bharosa nahi he,2019-02-01 14:48:23,56,https://pbs.twimg.com/profile_images/1089177765474123776/vQP3izHD_normal.jpg,0,neutral,"llkhollindia @Shehla_Rashid @bainjal @jigneshmevani80 Jumla baaz party he
Inke kisi bhi jumle par janta ko bharosa nahi he",1091347534042357766,khaled farooqui,https://twitter.com/khalidfarooqui3
